order_details_id|order_id|order_date|order_time|item_id|item_name|category|price
5859|2599|2/13/23|11:52:09 AM|121|Cheese Quesadillas|Mexican|10.5
5919|2624|2/13/23|4:21:18 PM|121|Cheese Quesadillas|Mexican|10.5
5936|2630|2/13/23|5:15:17 PM|121|Cheese Quesadillas|Mexican|10.5
6006|2662|2/13/23|10:22:32 PM|121|Cheese Quesadillas|Mexican|10.5
6071|2693|2/14/23|6:01:21 PM|121|Cheese Quesadillas|Mexican|10.5
6080|2697|2/14/23|6:43:18 PM|121|Cheese Quesadillas|Mexican|10.5
6128|2715|2/14/23|9:31:51 PM|121|Cheese Quesadillas|Mexican|10.5
6335|2800|2/16/23|3:46:10 PM|121|Cheese Quesadillas|Mexican|10.5
6341|2803|2/16/23|4:23:34 PM|121|Cheese Quesadillas|Mexican|10.5
6388|2824|2/16/23|7:55:28 PM|121|Cheese Quesadillas|Mexican|10.5
6396|2827|2/17/23|11:24:02 AM|121|Cheese Quesadillas|Mexican|10.5
6452|2853|2/17/23|2:49:35 PM|121|Cheese Quesadillas|Mexican|10.5
6467|2859|2/17/23|4:56:21 PM|121|Cheese Quesadillas|Mexican|10.5
6553|2897|2/18/23|12:25:17 PM|121|Cheese Quesadillas|Mexican|10.5
6564|2903|2/18/23|1:10:12 PM|121|Cheese Quesadillas|Mexican|10.5
6625|2929|2/18/23|6:22:28 PM|121|Cheese Quesadillas|Mexican|10.5
6634|2932|2/18/23|6:50:08 PM|121|Cheese Quesadillas|Mexican|10.5
6682|2948|2/18/23|10:40:30 PM|121|Cheese Quesadillas|Mexican|10.5
6744|2975|2/19/23|3:22:51 PM|121|Cheese Quesadillas|Mexican|10.5
6787|2998|2/19/23|7:52:20 PM|121|Cheese Quesadillas|Mexican|10.5
6909|3048|2/20/23|5:45:15 PM|121|Cheese Quesadillas|Mexican|10.5
6931|3058|2/20/23|7:19:17 PM|121|Cheese Quesadillas|Mexican|10.5
6999|3088|2/21/23|1:20:12 PM|121|Cheese Quesadillas|Mexican|10.5
7097|3133|2/21/23|11:05:24 PM|121|Cheese Quesadillas|Mexican|10.5
7140|3147|2/22/23|3:59:59 PM|121|Cheese Quesadillas|Mexican|10.5
7191|3171|2/23/23|11:18:31 AM|121|Cheese Quesadillas|Mexican|10.5
7200|3175|2/23/23|12:10:43 PM|121|Cheese Quesadillas|Mexican|10.5
7234|3188|2/23/23|1:34:56 PM|121|Cheese Quesadillas|Mexican|10.5
7321|3226|2/24/23|11:56:22 AM|121|Cheese Quesadillas|Mexican|10.5
7328|3230|2/24/23|12:13:18 PM|121|Cheese Quesadillas|Mexican|10.5
7345|3234|2/24/23|12:34:37 PM|121|Cheese Quesadillas|Mexican|10.5
7467|3290|2/25/23|12:32:36 PM|121|Cheese Quesadillas|Mexican|10.5
7499|3303|2/25/23|1:29:23 PM|121|Cheese Quesadillas|Mexican|10.5
7510|3307|2/25/23|2:43:41 PM|121|Cheese Quesadillas|Mexican|10.5
7511|3307|2/25/23|2:43:41 PM|121|Cheese Quesadillas|Mexican|10.5
7563|3330|2/25/23|6:58:00 PM|121|Cheese Quesadillas|Mexican|10.5
7564|3331|2/25/23|7:31:42 PM|121|Cheese Quesadillas|Mexican|10.5
7615|3355|2/26/23|1:04:26 PM|121|Cheese Quesadillas|Mexican|10.5
7616|3355|2/26/23|1:04:26 PM|121|Cheese Quesadillas|Mexican|10.5
7676|3380|2/26/23|5:16:51 PM|121|Cheese Quesadillas|Mexican|10.5
7693|3387|2/26/23|5:51:35 PM|121|Cheese Quesadillas|Mexican|10.5
7783|3423|2/27/23|2:09:03 PM|121|Cheese Quesadillas|Mexican|10.5
7833|3444|2/27/23|5:57:03 PM|121|Cheese Quesadillas|Mexican|10.5
7925|3481|2/28/23|12:48:17 PM|121|Cheese Quesadillas|Mexican|10.5
7980|3504|2/28/23|6:16:10 PM|121|Cheese Quesadillas|Mexican|10.5
7986|3507|2/28/23|6:47:24 PM|121|Cheese Quesadillas|Mexican|10.5
8188|3592|3/2/23|1:11:50 PM|121|Cheese Quesadillas|Mexican|10.5
8198|3598|3/2/23|1:46:38 PM|121|Cheese Quesadillas|Mexican|10.5
8344|3659|3/3/23|2:03:25 PM|121|Cheese Quesadillas|Mexican|10.5
8367|3666|3/3/23|4:43:44 PM|121|Cheese Quesadillas|Mexican|10.5
8418|3690|3/3/23|9:58:18 PM|121|Cheese Quesadillas|Mexican|10.5
8612|3774|3/5/23|1:47:15 PM|121|Cheese Quesadillas|Mexican|10.5
8670|3798|3/5/23|5:24:03 PM|121|Cheese Quesadillas|Mexican|10.5
8677|3800|3/5/23|5:30:54 PM|121|Cheese Quesadillas|Mexican|10.5
8698|3811|3/5/23|7:33:05 PM|121|Cheese Quesadillas|Mexican|10.5
8704|3815|3/6/23|11:31:57 AM|121|Cheese Quesadillas|Mexican|10.5
8723|3822|3/6/23|12:30:08 PM|121|Cheese Quesadillas|Mexican|10.5
8745|3832|3/6/23|1:23:16 PM|121|Cheese Quesadillas|Mexican|10.5
8778|3851|3/6/23|5:15:19 PM|121|Cheese Quesadillas|Mexican|10.5
8854|3883|3/7/23|11:48:30 AM|121|Cheese Quesadillas|Mexican|10.5
8910|3904|3/7/23|5:22:07 PM|121|Cheese Quesadillas|Mexican|10.5
8954|3923|3/7/23|8:22:59 PM|121|Cheese Quesadillas|Mexican|10.5
8977|3934|3/7/23|10:31:24 PM|121|Cheese Quesadillas|Mexican|10.5
9050|3968|3/8/23|4:55:44 PM|121|Cheese Quesadillas|Mexican|10.5
9110|3995|3/8/23|8:47:41 PM|121|Cheese Quesadillas|Mexican|10.5
9121|4000|3/9/23|11:34:01 AM|121|Cheese Quesadillas|Mexican|10.5
9160|4014|3/9/23|1:39:39 PM|121|Cheese Quesadillas|Mexican|10.5
9251|4054|3/9/23|9:39:28 PM|121|Cheese Quesadillas|Mexican|10.5
9281|4064|3/10/23|12:39:50 PM|121|Cheese Quesadillas|Mexican|10.5
9467|4145|3/11/23|4:23:58 PM|121|Cheese Quesadillas|Mexican|10.5
9481|4151|3/11/23|4:49:53 PM|121|Cheese Quesadillas|Mexican|10.5
9570|4192|3/12/23|1:56:27 PM|121|Cheese Quesadillas|Mexican|10.5
9680|4238|3/13/23|12:57:25 PM|121|Cheese Quesadillas|Mexican|10.5
9771|4279|3/13/23|7:35:26 PM|121|Cheese Quesadillas|Mexican|10.5
9823|4302|3/14/23|12:47:54 PM|121|Cheese Quesadillas|Mexican|10.5
9836|4305|3/14/23|1:09:20 PM|121|Cheese Quesadillas|Mexican|10.5
9843|4306|3/14/23|1:16:23 PM|121|Cheese Quesadillas|Mexican|10.5
9903|4339|3/14/23|6:44:41 PM|121|Cheese Quesadillas|Mexican|10.5
10000|4378|3/15/23|4:12:31 PM|121|Cheese Quesadillas|Mexican|10.5
10018|4384|3/15/23|4:57:07 PM|121|Cheese Quesadillas|Mexican|10.5
10114|4425|3/16/23|1:39:34 PM|121|Cheese Quesadillas|Mexican|10.5
10214|4475|3/17/23|12:56:00 PM|121|Cheese Quesadillas|Mexican|10.5
10230|4479|3/17/23|1:33:20 PM|121|Cheese Quesadillas|Mexican|10.5
10270|4492|3/17/23|3:48:20 PM|121|Cheese Quesadillas|Mexican|10.5
10271|4493|3/17/23|4:05:41 PM|121|Cheese Quesadillas|Mexican|10.5
10481|4591|3/18/23|8:04:42 PM|121|Cheese Quesadillas|Mexican|10.5
10500|4603|3/19/23|11:24:09 AM|121|Cheese Quesadillas|Mexican|10.5
10521|4611|3/19/23|12:26:04 PM|121|Cheese Quesadillas|Mexican|10.5
10522|4611|3/19/23|12:26:04 PM|121|Cheese Quesadillas|Mexican|10.5
10556|4623|3/19/23|2:41:44 PM|121|Cheese Quesadillas|Mexican|10.5
10619|4648|3/19/23|7:40:10 PM|121|Cheese Quesadillas|Mexican|10.5
10625|4651|3/19/23|7:55:20 PM|121|Cheese Quesadillas|Mexican|10.5
10652|4664|3/20/23|12:24:44 PM|121|Cheese Quesadillas|Mexican|10.5
10839|4743|3/21/23|2:17:42 PM|121|Cheese Quesadillas|Mexican|10.5
10854|4751|3/21/23|3:21:55 PM|121|Cheese Quesadillas|Mexican|10.5
10901|4771|3/21/23|7:49:47 PM|121|Cheese Quesadillas|Mexican|10.5
11005|4822|3/23/23|11:31:48 AM|121|Cheese Quesadillas|Mexican|10.5
11006|4822|3/23/23|11:31:48 AM|121|Cheese Quesadillas|Mexican|10.5
11101|4865|3/23/23|6:58:05 PM|121|Cheese Quesadillas|Mexican|10.5
11191|4910|3/24/23|4:43:09 PM|121|Cheese Quesadillas|Mexican|10.5
11266|4946|3/25/23|12:06:23 PM|121|Cheese Quesadillas|Mexican|10.5
11278|4951|3/25/23|12:41:13 PM|121|Cheese Quesadillas|Mexican|10.5
11285|4955|3/25/23|1:10:57 PM|121|Cheese Quesadillas|Mexican|10.5
11308|4968|3/25/23|5:07:45 PM|121|Cheese Quesadillas|Mexican|10.5
11341|4979|3/25/23|6:57:01 PM|121|Cheese Quesadillas|Mexican|10.5
11349|4983|3/25/23|7:39:31 PM|121|Cheese Quesadillas|Mexican|10.5
11367|4993|3/25/23|9:13:53 PM|121|Cheese Quesadillas|Mexican|10.5
11398|5011|3/26/23|12:55:44 PM|121|Cheese Quesadillas|Mexican|10.5
11408|5015|3/26/23|1:35:54 PM|121|Cheese Quesadillas|Mexican|10.5
11426|5019|3/26/23|2:12:31 PM|121|Cheese Quesadillas|Mexican|10.5
11457|5034|3/26/23|4:51:53 PM|121|Cheese Quesadillas|Mexican|10.5
11467|5039|3/26/23|5:30:05 PM|121|Cheese Quesadillas|Mexican|10.5
11496|5056|3/26/23|8:01:53 PM|121|Cheese Quesadillas|Mexican|10.5
11551|5079|3/27/23|1:41:43 PM|121|Cheese Quesadillas|Mexican|10.5
11562|5083|3/27/23|2:33:01 PM|121|Cheese Quesadillas|Mexican|10.5
11747|5161|3/28/23|4:56:08 PM|121|Cheese Quesadillas|Mexican|10.5
11769|5173|3/28/23|6:55:29 PM|121|Cheese Quesadillas|Mexican|10.5
11774|5175|3/28/23|7:25:20 PM|121|Cheese Quesadillas|Mexican|10.5
11950|5249|3/30/23|11:25:41 AM|121|Cheese Quesadillas|Mexican|10.5
11969|5259|3/30/23|12:52:24 PM|121|Cheese Quesadillas|Mexican|10.5
12029|5284|3/30/23|5:11:39 PM|121|Cheese Quesadillas|Mexican|10.5
12130|5327|3/31/23|1:51:47 PM|121|Cheese Quesadillas|Mexican|10.5
12135|5329|3/31/23|2:48:27 PM|121|Cheese Quesadillas|Mexican|10.5
12204|5359|3/31/23|7:13:16 PM|121|Cheese Quesadillas|Mexican|10.5
40|16|1/1/23|1:34:07 PM|125|Spaghetti & Meatballs|Italian|17.95
46|17|1/1/23|1:53:00 PM|125|Spaghetti & Meatballs|Italian|17.95
97|40|1/1/23|5:14:36 PM|125|Spaghetti & Meatballs|Italian|17.95
99|41|1/1/23|5:15:20 PM|125|Spaghetti & Meatballs|Italian|17.95
109|45|1/1/23|5:55:48 PM|125|Spaghetti & Meatballs|Italian|17.95
144|60|1/1/23|8:05:16 PM|125|Spaghetti & Meatballs|Italian|17.95
182|78|1/2/23|12:28:14 PM|125|Spaghetti & Meatballs|Italian|17.95
284|119|1/2/23|7:32:29 PM|125|Spaghetti & Meatballs|Italian|17.95
289|121|1/2/23|7:38:48 PM|125|Spaghetti & Meatballs|Italian|17.95
326|138|1/3/23|11:44:50 AM|125|Spaghetti & Meatballs|Italian|17.95
347|144|1/3/23|1:44:28 PM|125|Spaghetti & Meatballs|Italian|17.95
356|146|1/3/23|2:22:10 PM|125|Spaghetti & Meatballs|Italian|17.95
382|159|1/3/23|3:59:22 PM|125|Spaghetti & Meatballs|Italian|17.95
401|169|1/3/23|5:15:48 PM|125|Spaghetti & Meatballs|Italian|17.95
448|190|1/3/23|8:14:23 PM|125|Spaghetti & Meatballs|Italian|17.95
463|197|1/3/23|9:47:48 PM|125|Spaghetti & Meatballs|Italian|17.95
497|213|1/4/23|1:20:39 PM|125|Spaghetti & Meatballs|Italian|17.95
520|222|1/4/23|3:46:38 PM|125|Spaghetti & Meatballs|Italian|17.95
554|240|1/4/23|8:10:24 PM|125|Spaghetti & Meatballs|Italian|17.95
575|250|1/4/23|9:07:05 PM|125|Spaghetti & Meatballs|Italian|17.95
602|267|1/5/23|1:37:50 PM|125|Spaghetti & Meatballs|Italian|17.95
623|274|1/5/23|2:36:33 PM|125|Spaghetti & Meatballs|Italian|17.95
631|277|1/5/23|3:41:50 PM|125|Spaghetti & Meatballs|Italian|17.95
644|284|1/5/23|4:58:16 PM|125|Spaghetti & Meatballs|Italian|17.95
662|291|1/5/23|5:44:39 PM|125|Spaghetti & Meatballs|Italian|17.95
723|317|1/6/23|12:31:00 PM|125|Spaghetti & Meatballs|Italian|17.95
755|330|1/6/23|1:27:11 PM|125|Spaghetti & Meatballs|Italian|17.95
787|343|1/6/23|3:45:37 PM|125|Spaghetti & Meatballs|Italian|17.95
834|365|1/6/23|7:37:26 PM|125|Spaghetti & Meatballs|Italian|17.95
843|370|1/6/23|9:02:30 PM|125|Spaghetti & Meatballs|Italian|17.95
918|399|1/7/23|3:47:49 PM|125|Spaghetti & Meatballs|Italian|17.95
923|402|1/7/23|4:24:46 PM|125|Spaghetti & Meatballs|Italian|17.95
964|422|1/7/23|7:30:25 PM|125|Spaghetti & Meatballs|Italian|17.95
982|431|1/8/23|11:17:13 AM|125|Spaghetti & Meatballs|Italian|17.95
1006|440|1/8/23|12:16:34 PM|125|Spaghetti & Meatballs|Italian|17.95
1007|440|1/8/23|12:16:34 PM|125|Spaghetti & Meatballs|Italian|17.95
1022|443|1/8/23|12:34:20 PM|125|Spaghetti & Meatballs|Italian|17.95
1034|444|1/8/23|12:40:05 PM|125|Spaghetti & Meatballs|Italian|17.95
1052|453|1/8/23|1:27:14 PM|125|Spaghetti & Meatballs|Italian|17.95
1078|468|1/8/23|3:36:12 PM|125|Spaghetti & Meatballs|Italian|17.95
1112|484|1/8/23|6:02:54 PM|125|Spaghetti & Meatballs|Italian|17.95
1133|494|1/8/23|7:38:40 PM|125|Spaghetti & Meatballs|Italian|17.95
1143|499|1/8/23|9:10:46 PM|125|Spaghetti & Meatballs|Italian|17.95
1168|513|1/9/23|12:22:48 PM|125|Spaghetti & Meatballs|Italian|17.95
1188|522|1/9/23|2:09:33 PM|125|Spaghetti & Meatballs|Italian|17.95
1201|527|1/9/23|3:23:37 PM|125|Spaghetti & Meatballs|Italian|17.95
1247|551|1/9/23|7:26:24 PM|125|Spaghetti & Meatballs|Italian|17.95
1259|556|1/9/23|8:23:12 PM|125|Spaghetti & Meatballs|Italian|17.95
1278|567|1/10/23|12:27:47 PM|125|Spaghetti & Meatballs|Italian|17.95
1330|591|1/10/23|5:32:54 PM|125|Spaghetti & Meatballs|Italian|17.95
1349|600|1/10/23|6:53:52 PM|125|Spaghetti & Meatballs|Italian|17.95
1369|609|1/10/23|7:39:32 PM|125|Spaghetti & Meatballs|Italian|17.95
1396|621|1/10/23|8:49:29 PM|125|Spaghetti & Meatballs|Italian|17.95
1408|626|1/10/23|9:55:12 PM|125|Spaghetti & Meatballs|Italian|17.95
1460|648|1/11/23|2:17:17 PM|125|Spaghetti & Meatballs|Italian|17.95
1493|663|1/11/23|5:29:14 PM|125|Spaghetti & Meatballs|Italian|17.95
1527|679|1/11/23|8:31:02 PM|125|Spaghetti & Meatballs|Italian|17.95
1537|684|1/12/23|12:01:23 PM|125|Spaghetti & Meatballs|Italian|17.95
1585|708|1/12/23|3:52:44 PM|125|Spaghetti & Meatballs|Italian|17.95
1658|740|1/13/23|12:29:51 PM|125|Spaghetti & Meatballs|Italian|17.95
1675|745|1/13/23|1:36:53 PM|125|Spaghetti & Meatballs|Italian|17.95
1700|755|1/13/23|3:50:49 PM|125|Spaghetti & Meatballs|Italian|17.95
1708|758|1/13/23|4:14:43 PM|125|Spaghetti & Meatballs|Italian|17.95
1730|769|1/13/23|5:43:17 PM|125|Spaghetti & Meatballs|Italian|17.95
1748|778|1/13/23|7:18:08 PM|125|Spaghetti & Meatballs|Italian|17.95
1780|792|1/14/23|12:37:48 PM|125|Spaghetti & Meatballs|Italian|17.95
1823|805|1/14/23|2:07:52 PM|125|Spaghetti & Meatballs|Italian|17.95
1891|836|1/14/23|8:08:08 PM|125|Spaghetti & Meatballs|Italian|17.95
1918|850|1/15/23|12:15:35 PM|125|Spaghetti & Meatballs|Italian|17.95
1962|870|1/15/23|2:38:31 PM|125|Spaghetti & Meatballs|Italian|17.95
1972|877|1/15/23|3:32:59 PM|125|Spaghetti & Meatballs|Italian|17.95
2001|890|1/15/23|5:32:25 PM|125|Spaghetti & Meatballs|Italian|17.95
2003|892|1/15/23|6:04:29 PM|125|Spaghetti & Meatballs|Italian|17.95
2005|893|1/15/23|6:15:22 PM|125|Spaghetti & Meatballs|Italian|17.95
2080|927|1/16/23|1:59:21 PM|125|Spaghetti & Meatballs|Italian|17.95
2121|945|1/16/23|5:58:38 PM|125|Spaghetti & Meatballs|Italian|17.95
2151|957|1/16/23|7:32:12 PM|125|Spaghetti & Meatballs|Italian|17.95
2167|964|1/16/23|8:24:37 PM|125|Spaghetti & Meatballs|Italian|17.95
2212|982|1/17/23|2:12:58 PM|125|Spaghetti & Meatballs|Italian|17.95
2303|1027|1/17/23|9:57:02 PM|125|Spaghetti & Meatballs|Italian|17.95
2343|1043|1/18/23|2:07:36 PM|125|Spaghetti & Meatballs|Italian|17.95
2355|1047|1/18/23|2:50:37 PM|125|Spaghetti & Meatballs|Italian|17.95
2412|1072|1/18/23|6:32:32 PM|125|Spaghetti & Meatballs|Italian|17.95
2421|1078|1/18/23|8:20:42 PM|125|Spaghetti & Meatballs|Italian|17.95
2440|1087|1/19/23|11:57:38 AM|125|Spaghetti & Meatballs|Italian|17.95
2469|1095|1/19/23|12:47:24 PM|125|Spaghetti & Meatballs|Italian|17.95
2472|1096|1/19/23|12:56:45 PM|125|Spaghetti & Meatballs|Italian|17.95
2528|1120|1/19/23|5:46:46 PM|125|Spaghetti & Meatballs|Italian|17.95
2557|1132|1/19/23|7:51:37 PM|125|Spaghetti & Meatballs|Italian|17.95
2609|1151|1/20/23|12:43:36 PM|125|Spaghetti & Meatballs|Italian|17.95
2654|1173|1/20/23|4:57:05 PM|125|Spaghetti & Meatballs|Italian|17.95
2681|1186|1/20/23|7:19:55 PM|125|Spaghetti & Meatballs|Italian|17.95
2729|1209|1/21/23|1:13:52 PM|125|Spaghetti & Meatballs|Italian|17.95
2739|1214|1/21/23|2:00:05 PM|125|Spaghetti & Meatballs|Italian|17.95
2770|1226|1/21/23|4:10:57 PM|125|Spaghetti & Meatballs|Italian|17.95
2788|1233|1/21/23|5:11:27 PM|125|Spaghetti & Meatballs|Italian|17.95
2825|1247|1/21/23|7:54:37 PM|125|Spaghetti & Meatballs|Italian|17.95
2828|1249|1/21/23|8:40:44 PM|125|Spaghetti & Meatballs|Italian|17.95
2844|1257|1/22/23|12:07:53 PM|125|Spaghetti & Meatballs|Italian|17.95
2889|1274|1/22/23|1:24:14 PM|125|Spaghetti & Meatballs|Italian|17.95
2906|1280|1/22/23|2:44:54 PM|125|Spaghetti & Meatballs|Italian|17.95
2941|1296|1/22/23|5:46:53 PM|125|Spaghetti & Meatballs|Italian|17.95
3012|1326|1/23/23|12:00:54 PM|125|Spaghetti & Meatballs|Italian|17.95
3022|1333|1/23/23|12:57:07 PM|125|Spaghetti & Meatballs|Italian|17.95
3024|1334|1/23/23|1:00:58 PM|125|Spaghetti & Meatballs|Italian|17.95
3034|1340|1/23/23|2:12:26 PM|125|Spaghetti & Meatballs|Italian|17.95
3041|1341|1/23/23|2:15:37 PM|125|Spaghetti & Meatballs|Italian|17.95
3048|1346|1/23/23|3:25:17 PM|125|Spaghetti & Meatballs|Italian|17.95
3051|1347|1/23/23|3:32:59 PM|125|Spaghetti & Meatballs|Italian|17.95
3096|1369|1/23/23|6:31:59 PM|125|Spaghetti & Meatballs|Italian|17.95
3111|1377|1/23/23|7:19:20 PM|125|Spaghetti & Meatballs|Italian|17.95
3115|1378|1/23/23|7:23:24 PM|125|Spaghetti & Meatballs|Italian|17.95
3116|1379|1/23/23|7:33:07 PM|125|Spaghetti & Meatballs|Italian|17.95
3267|1447|1/24/23|8:41:28 PM|125|Spaghetti & Meatballs|Italian|17.95
3277|1451|1/24/23|9:23:59 PM|125|Spaghetti & Meatballs|Italian|17.95
3308|1461|1/25/23|2:21:02 PM|125|Spaghetti & Meatballs|Italian|17.95
3329|1471|1/25/23|4:07:00 PM|125|Spaghetti & Meatballs|Italian|17.95
3336|1475|1/25/23|4:59:21 PM|125|Spaghetti & Meatballs|Italian|17.95
3348|1480|1/25/23|5:48:20 PM|125|Spaghetti & Meatballs|Italian|17.95
3366|1490|1/25/23|8:07:13 PM|125|Spaghetti & Meatballs|Italian|17.95
3375|1493|1/25/23|9:00:40 PM|125|Spaghetti & Meatballs|Italian|17.95
3393|1501|1/26/23|12:03:55 PM|125|Spaghetti & Meatballs|Italian|17.95
3396|1502|1/26/23|12:04:48 PM|125|Spaghetti & Meatballs|Italian|17.95
3421|1510|1/26/23|1:15:18 PM|125|Spaghetti & Meatballs|Italian|17.95
3451|1530|1/26/23|3:49:09 PM|125|Spaghetti & Meatballs|Italian|17.95
3462|1535|1/26/23|4:38:21 PM|125|Spaghetti & Meatballs|Italian|17.95
3556|1578|1/27/23|4:07:40 PM|125|Spaghetti & Meatballs|Italian|17.95
3591|1591|1/27/23|6:00:16 PM|125|Spaghetti & Meatballs|Italian|17.95
3604|1598|1/27/23|6:31:26 PM|125|Spaghetti & Meatballs|Italian|17.95
3634|1613|1/27/23|9:05:59 PM|125|Spaghetti & Meatballs|Italian|17.95
3643|1617|1/27/23|10:25:26 PM|125|Spaghetti & Meatballs|Italian|17.95
3662|1628|1/28/23|12:16:39 PM|125|Spaghetti & Meatballs|Italian|17.95
3713|1647|1/28/23|3:29:24 PM|125|Spaghetti & Meatballs|Italian|17.95
3775|1676|1/29/23|12:39:31 PM|125|Spaghetti & Meatballs|Italian|17.95
3812|1690|1/29/23|1:55:35 PM|125|Spaghetti & Meatballs|Italian|17.95
3846|1710|1/29/23|6:58:20 PM|125|Spaghetti & Meatballs|Italian|17.95
3848|1711|1/29/23|6:59:29 PM|125|Spaghetti & Meatballs|Italian|17.95
3895|1734|1/30/23|12:36:42 PM|125|Spaghetti & Meatballs|Italian|17.95
3934|1751|1/30/23|4:49:58 PM|125|Spaghetti & Meatballs|Italian|17.95
3957|1763|1/30/23|6:24:28 PM|125|Spaghetti & Meatballs|Italian|17.95
3981|1776|1/30/23|8:09:16 PM|125|Spaghetti & Meatballs|Italian|17.95
3992|1783|1/30/23|9:05:39 PM|125|Spaghetti & Meatballs|Italian|17.95
3994|1784|1/30/23|9:06:05 PM|125|Spaghetti & Meatballs|Italian|17.95
4006|1789|1/30/23|9:49:27 PM|125|Spaghetti & Meatballs|Italian|17.95
4011|1791|1/30/23|10:46:02 PM|125|Spaghetti & Meatballs|Italian|17.95
4017|1793|1/31/23|11:44:04 AM|125|Spaghetti & Meatballs|Italian|17.95
4026|1795|1/31/23|1:21:53 PM|125|Spaghetti & Meatballs|Italian|17.95
4033|1796|1/31/23|1:31:47 PM|125|Spaghetti & Meatballs|Italian|17.95
4056|1804|1/31/23|3:44:13 PM|125|Spaghetti & Meatballs|Italian|17.95
4083|1816|1/31/23|5:59:29 PM|125|Spaghetti & Meatballs|Italian|17.95
4095|1820|1/31/23|6:13:57 PM|125|Spaghetti & Meatballs|Italian|17.95
4107|1826|1/31/23|6:33:05 PM|125|Spaghetti & Meatballs|Italian|17.95
4137|1838|1/31/23|8:56:38 PM|125|Spaghetti & Meatballs|Italian|17.95
4162|1849|2/1/23|11:40:47 AM|125|Spaghetti & Meatballs|Italian|17.95
4179|1852|2/1/23|11:54:36 AM|125|Spaghetti & Meatballs|Italian|17.95
4227|1876|2/1/23|3:56:21 PM|125|Spaghetti & Meatballs|Italian|17.95
4285|1901|2/1/23|5:47:51 PM|125|Spaghetti & Meatballs|Italian|17.95
4286|1902|2/1/23|5:50:51 PM|125|Spaghetti & Meatballs|Italian|17.95
4288|1903|2/1/23|6:06:22 PM|125|Spaghetti & Meatballs|Italian|17.95
4363|1944|2/2/23|12:49:13 PM|125|Spaghetti & Meatballs|Italian|17.95
4417|1965|2/2/23|4:10:04 PM|125|Spaghetti & Meatballs|Italian|17.95
4439|1973|2/2/23|5:48:51 PM|125|Spaghetti & Meatballs|Italian|17.95
4506|2000|2/3/23|12:14:27 PM|125|Spaghetti & Meatballs|Italian|17.95
4516|2001|2/3/23|12:20:45 PM|125|Spaghetti & Meatballs|Italian|17.95
4569|2023|2/3/23|3:05:28 PM|125|Spaghetti & Meatballs|Italian|17.95
4578|2028|2/3/23|4:38:16 PM|125|Spaghetti & Meatballs|Italian|17.95
4600|2040|2/3/23|5:36:45 PM|125|Spaghetti & Meatballs|Italian|17.95
4628|2052|2/3/23|7:54:31 PM|125|Spaghetti & Meatballs|Italian|17.95
4630|2053|2/3/23|8:42:43 PM|125|Spaghetti & Meatballs|Italian|17.95
4632|2054|2/3/23|8:46:45 PM|125|Spaghetti & Meatballs|Italian|17.95
4639|2057|2/3/23|9:11:26 PM|125|Spaghetti & Meatballs|Italian|17.95
4685|2075|2/4/23|2:03:04 PM|125|Spaghetti & Meatballs|Italian|17.95
4708|2084|2/4/23|4:06:23 PM|125|Spaghetti & Meatballs|Italian|17.95
4714|2087|2/4/23|4:39:18 PM|125|Spaghetti & Meatballs|Italian|17.95
4734|2097|2/4/23|6:13:32 PM|125|Spaghetti & Meatballs|Italian|17.95
4755|2105|2/4/23|8:22:27 PM|125|Spaghetti & Meatballs|Italian|17.95
4800|2126|2/5/23|1:31:29 PM|125|Spaghetti & Meatballs|Italian|17.95
4813|2129|2/5/23|1:48:38 PM|125|Spaghetti & Meatballs|Italian|17.95
4828|2135|2/5/23|2:38:28 PM|125|Spaghetti & Meatballs|Italian|17.95
4838|2139|2/5/23|3:41:58 PM|125|Spaghetti & Meatballs|Italian|17.95
4900|2172|2/5/23|9:51:44 PM|125|Spaghetti & Meatballs|Italian|17.95
4916|2181|2/6/23|12:06:15 PM|125|Spaghetti & Meatballs|Italian|17.95
4917|2181|2/6/23|12:06:15 PM|125|Spaghetti & Meatballs|Italian|17.95
4921|2182|2/6/23|12:22:30 PM|125|Spaghetti & Meatballs|Italian|17.95
4962|2193|2/6/23|1:21:21 PM|125|Spaghetti & Meatballs|Italian|17.95
5096|2256|2/7/23|3:22:04 PM|125|Spaghetti & Meatballs|Italian|17.95
5110|2262|2/7/23|4:36:54 PM|125|Spaghetti & Meatballs|Italian|17.95
5142|2277|2/7/23|6:53:49 PM|125|Spaghetti & Meatballs|Italian|17.95
5143|2277|2/7/23|6:53:49 PM|125|Spaghetti & Meatballs|Italian|17.95
5147|2279|2/7/23|7:13:49 PM|125|Spaghetti & Meatballs|Italian|17.95
5192|2300|2/7/23|9:59:07 PM|125|Spaghetti & Meatballs|Italian|17.95
5213|2309|2/8/23|1:06:36 PM|125|Spaghetti & Meatballs|Italian|17.95
5326|2362|2/9/23|12:30:05 PM|125|Spaghetti & Meatballs|Italian|17.95
5369|2374|2/9/23|2:35:54 PM|125|Spaghetti & Meatballs|Italian|17.95
5378|2376|2/9/23|3:25:59 PM|125|Spaghetti & Meatballs|Italian|17.95
5426|2398|2/9/23|6:53:44 PM|125|Spaghetti & Meatballs|Italian|17.95
5429|2399|2/9/23|7:00:56 PM|125|Spaghetti & Meatballs|Italian|17.95
5450|2408|2/9/23|10:01:04 PM|125|Spaghetti & Meatballs|Italian|17.95
